time_window,src_mac,protocol,pkt_count,pkt_rate,byte_mean,byte_rate,iat_mean,iat_std,label
5480,43,1,2,0.1,53.0,5.3,9320.0,0.0,0
5480,43,2,10,0.5,92.7,46.35,1956.3333333333333,2101.684205583703,0
5480,44,1,6,0.3,61.0,18.3,3054.8,4860.159122909455,0
5480,44,2,11,0.55,82.18181818181819,45.2,1441.4,1689.0621460838358,4
5480,45,1,5,0.25,53.0,13.25,3935.75,2646.770280297606,0
5480,45,2,8,0.4,93.625,37.45,2447.5714285714284,1558.0998959355225,0
5480,46,1,4,0.2,61.0,12.2,4682.666666666667,450.9371722683032,0
5480,46,2,8,0.4,90.375,36.15,2343.714285714286,2436.305106391351,4
5480,47,1,15,0.75,62.2,46.65,1329.2857142857142,1150.0364160502736,0
5480,47,2,11,0.55,94.0,51.7,1560.9,1680.6089141207785,4
5480,48,1,9,0.45,54.0,24.3,2171.875,715.7674078517806,0
5480,48,2,9,0.45,88.77777777777777,39.95,1947.25,1938.3167034458386,0
5480,49,1,16,0.8,63.375,50.7,1059.4,915.9063270880927,0
5480,49,2,10,0.5,90.1,45.05,1764.7777777777778,2621.5015629300024,4
5480,50,1,45,2.25,63.15555555555556,142.1,377.1363636363636,557.3274512791022,0
5480,50,2,15,0.75,84.0,63.0,1260.642857142857,2002.6096669151423,4
5480,51,1,22,1.1,62.72727272727273,69.0,888.7619047619048,1624.9478423863918,0
5480,51,2,13,0.65,85.23076923076923,55.4,1305.9166666666667,1352.1669113170187,4
5480,52,1,19,0.95,60.73684210526316,57.7,894.5555555555555,1925.2896259500412,0
5480,52,2,19,0.95,80.94736842105263,76.9,802.7777777777778,1628.4662417912123,4
5500,2,1,2,0.1,53.0,5.3,9696.0,0.0,0
5500,2,2,9,0.45,79.88888888888889,35.95,2381.875,2525.189975173014,0
5500,3,1,4,0.2,53.0,10.6,3432.3333333333335,5897.3555373008785,0
5500,3,2,8,0.4,71.625,28.65,2298.0,2721.5430672077678,0
5500,4,1,3,0.15,53.0,7.95,5031.0,7048.440394867505,0
5500,4,2,8,0.4,72.5,29.0,1829.857142857143,2050.437223989998,0
5500,5,1,7,0.35,54.0,18.9,2186.1666666666665,2389.068723722,0
5500,5,2,11,0.55,79.18181818181819,43.55,1551.9,1915.6766399601183,0
5500,6,1,5,0.25,54.0,13.5,3742.25,2558.20371550039,0
5500,6,2,8,0.4,71.625,28.65,2040.2857142857142,2006.7973418929403,0
5500,7,1,6,0.3,53.0,15.9,3093.6,2806.330397512025,0
5500,7,2,8,0.4,74.25,29.7,2091.285714285714,1181.7407660291822,0
5500,8,1,25,1.25,57.84,72.3,728.2083333333334,924.170179094487,1
5500,8,2,9,0.45,72.11111111111111,32.45,1895.5,1085.6797738875728,0
5500,9,1,13,0.65,54.0,35.1,1464.1666666666667,1060.2825381029627,0
5500,9,2,9,0.45,72.11111111111111,32.45,1912.25,2157.286175466098,0
5500,10,1,12,0.6,55.0,33.0,1614.3636363636363,786.7763688275433,0
5500,10,2,13,0.65,74.92307692307692,48.7,1496.0833333333333,1617.4686428509397,0
5500,11,1,5,0.25,61.0,15.25,4007.75,2681.776075041812,1
5500,11,2,6,0.3,94.33333333333333,28.3,3650.0,4057.8882439022395,0
5500,12,1,4,0.2,53.0,10.6,3744.6666666666665,3122.7771827867155,1
5500,12,2,6,0.3,90.0,27.0,2858.4,1906.8258441714072,0
5500,13,1,3,0.15,53.0,7.95,5598.0,405.87929240107826,1
5500,13,2,7,0.35,88.0,30.8,3033.1666666666665,1214.946487161746,0
5500,15,1,3,0.15,53.0,7.95,5242.5,7402.700892241966,0
5500,16,1,2,0.1,53.0,5.3,10977.0,0.0,0
5500,17,1,2,0.1,53.0,5.3,10696.0,0.0,0
5500,18,1,6,0.3,54.0,16.2,3951.6,2249.2720600229754,0
5500,18,2,1,0.05,102.0,5.1,0.0,0.0,0
5500,19,1,3,0.15,54.0,8.1,5184.0,313.9554108468271,0
5500,20,1,5,0.25,54.0,13.5,3619.0,2489.0101111352146,0
5500,21,1,16,0.8,54.0,43.2,1094.6,1070.9570352859967,0
5500,22,1,15,0.75,54.0,40.5,1256.0714285714287,1162.7189927252225,0
5500,22,2,1,0.05,102.0,5.1,0.0,0.0,0
5500,23,1,15,0.75,55.0,41.25,1242.142857142857,1028.7160673639482,0
5500,24,0,5,0.25,25.0,6.25,2006.0,30.21037349432586,2
5500,24,1,4,0.2,54.0,10.8,2232.0,850.5216046638674,0
5500,24,2,1,0.05,102.0,5.1,0.0,0.0,0
5500,25,0,4,0.2,25.0,5.0,2002.6666666666667,10.263202878893775,2
5500,25,1,5,0.25,54.0,13.5,2084.0,523.5296871556887,0
5500,25,2,1,0.05,102.0,5.1,0.0,0.0,0
5500,26,0,4,0.2,25.0,5.0,1984.3333333333333,53.14445722117535,2
5500,26,1,5,0.25,54.0,13.5,2390.25,509.0529605715566,0
5500,26,2,1,0.05,102.0,5.1,0.0,0.0,0
5500,28,1,3,0.15,53.0,7.95,5105.5,7197.6399256978675,0
5500,28,2,9,0.45,79.88888888888889,35.95,1667.625,1396.349008511636,0
5500,29,1,1,0.05,53.0,2.65,0.0,0.0,0
5500,29,2,9,0.45,79.88888888888889,35.95,1717.75,1605.2207458343985,0
5500,30,1,2,0.1,53.0,5.3,8984.0,0.0,0
5500,30,2,11,0.55,74.72727272727273,41.1,1706.8,1748.9437320216387,0
5500,31,1,6,0.3,54.0,16.2,3120.6,2865.975540719076,0
5500,31,2,13,0.65,74.92307692307692,48.7,1325.5833333333333,1704.417386906118,0
5500,32,1,4,0.2,54.0,10.8,4995.666666666667,573.623860498614,0
5500,32,2,9,0.45,79.88888888888889,35.95,2157.25,1649.008338365819,0
5500,33,1,5,0.25,54.0,13.5,2310.25,2638.5011370094194,0
5500,33,2,11,0.55,74.72727272727273,41.1,1592.2,1566.634382646088,0
5500,34,1,12,0.6,54.0,32.4,1540.6363636363637,1229.2499560892627,0
5500,34,2,12,0.6,74.83333333333333,44.9,1560.909090909091,1410.1815808288982,0
5500,35,1,9,0.45,54.0,24.3,1806.625,914.9549461975865,0
5500,35,2,10,0.5,74.6,37.3,1768.2222222222222,2196.72220465958,0
5500,36,1,15,0.75,55.0,41.25,1251.5,1045.4154676491064,0
5500,36,2,12,0.6,76.58333333333333,45.95,1791.1818181818182,1789.9294297922372,0
5500,37,1,5,0.25,55.0,13.75,3787.5,311.5568433956582,0
5500,37,2,14,0.7,64.5,45.15,1399.0,1052.7228980125776,3
5500,38,1,5,0.25,63.0,15.75,3658.25,897.7146447136381,0
5500,38,2,13,0.65,63.61538461538461,41.35,1607.4166666666667,1347.2130464125719,3
5500,39,1,15,0.75,61.0,45.75,1250.5714285714287,1355.6764825262424,0
5500,39,2,15,0.75,65.26666666666667,48.95,1264.0,1216.1182255280687,3
5500,41,1,2,0.1,61.0,6.1,6.0,0.0,0
5500,41,2,10,0.5,80.5,40.25,1545.111111111111,1728.0309201837538,4
5500,42,2,8,0.4,88.125,35.25,2810.1428571428573,2964.9469038849825,4
5500,43,1,2,0.1,53.0,5.3,10883.0,0.0,0
5500,43,2,8,0.4,87.75,35.1,2311.4285714285716,2091.626787705593,0
5500,44,1,3,0.15,64.0,9.6,2477.0,3381.38462763407,0
5500,44,2,8,0.4,81.625,32.65,1641.7142857142858,1361.363374744318,4
5500,45,1,6,0.3,53.0,15.9,3253.0,2996.767675346222,0
5500,45,2,11,0.55,91.63636363636364,50.4,1881.2,1817.3133894723703,0
5500,46,1,5,0.25,61.2,15.3,3502.0,4473.763739850374,0
5500,46,2,13,0.65,83.07692307692308,54.0,1289.1666666666667,1445.878898068157,4
5500,47,1,3,0.15,62.0,9.3,8929.5,9026.218061846279,0
5500,47,2,10,0.5,84.9,42.45,1837.4444444444443,1760.9378262101643,4
5500,48,1,10,0.5,54.0,27.0,1898.3333333333333,890.2248311522208,0
5500,48,2,9,0.45,92.22222222222223,41.5,1937.5,2150.228094212997,0
5500,49,1,11,0.55,63.63636363636363,35.0,1857.3,1528.5647625577835,0
5500,49,2,14,0.7,88.28571428571429,61.8,1408.0,1368.2001559226146,4
5500,50,1,41,2.05,62.292682926829265,127.7,468.375,1121.4645344027056,0
5500,50,2,21,1.05,81.47619047619048,85.55,868.75,1359.8595854371372,4
5500,51,1,11,0.55,60.54545454545455,33.3,1794.6,3364.0659327664794,0
5500,51,2,12,0.6,85.58333333333333,51.35,1542.090909090909,2092.172576751041,4
5500,52,1,12,0.6,59.333333333333336,35.6,871.6363636363636,1799.2732017527119,0
5500,52,2,11,0.55,84.0909090909091,46.25,1583.2,2286.3259610125588,4
5520,2,1,2,0.1,53.0,5.3,9257.0,0.0,0
5520,2,2,9,0.45,72.11111111111111,32.45,1880.875,1754.2321427662548,0
5520,3,1,3,0.15,53.0,7.95,4996.0,7032.884045681401,0
5520,3,2,12,0.6,73.08333333333333,43.85,1137.8181818181818,1474.9929368089745,0
5520,4,1,3,0.15,53.0,7.95,4785.5,6760.647934924581,0
5520,4,2,14,0.7,71.5,50.05,1278.923076923077,2170.2411333589357,0
5520,5,1,8,0.4,54.0,21.6,2697.0,2522.5693911829926,0
5520,5,2,16,0.8,73.8125,59.05,1157.2666666666667,1201.7916070045865,0
5520,6,1,4,0.2,54.0,10.8,4356.666666666667,543.3013283007261,0
5520,6,2,11,0.55,72.18181818181819,39.7,1827.3,1309.2926037453287,0
5520,7,1,4,0.2,54.0,10.8,3033.3333333333335,2637.8749654472504,0
5520,7,2,9,0.45,72.11111111111111,32.45,1798.875,2003.5698453011314,0
5520,8,1,34,1.7,58.23529411764706,99.0,578.3636363636364,703.5902046904602,1
5520,8,2,11,0.55,70.27272727272727,38.65,1790.7,605.8553274320345,0
5520,9,1,10,0.5,54.0,27.0,2028.6666666666667,888.919287674646,0
5520,9,2,9,0.45,66.66666666666667,30.0,2345.75,1716.783017323805,0
5520,10,1,15,0.75,55.0,41.25,1398.5,1142.2536933623808,0
5520,10,2,11,0.55,74.72727272727273,41.1,1597.7,1542.408293690242,0
5520,11,1,12,0.6,61.0,36.6,1449.0,1671.0692983835231,1
5520,11,2,6,0.3,86.5,25.95,2878.8,2577.8045309914405,0
5520,12,1,6,0.3,53.0,15.9,3515.6,580.343260493305,1
5520,12,2,9,0.45,88.22222222222223,39.7,2124.0,1910.8860323345893,0
5520,13,1,6,0.3,53.0,15.9,3526.4,592.4131159925479,1
5520,13,2,8,0.4,86.5,34.6,2091.5714285714284,1316.9551823737027,0
5520,15,1,2,0.1,53.0,5.3,10218.0,0.0,0
5520,15,2,4,0.2,102.0,20.4,18.333333333333332,4.932882862316247,0
5520,16,1,2,0.1,53.0,5.3,9242.0,0.0,0
5520,17,1,5,0.25,53.0,13.25,2324.25,4627.836670627,0
5520,17,2,1,0.05,102.0,5.1,0.0,0.0,0
5520,18,1,5,0.25,54.0,13.5,3585.75,2387.7771217878217,0
5520,19,1,7,0.35,54.0,18.9,3273.3333333333335,2578.9492950941603,0
5520,20,1,5,0.25,54.0,13.5,4579.75,737.0401956474287,0
5520,20,2,1,0.05,102.0,5.1,0.0,0.0,0
5520,21,1,21,1.05,54.0,56.7,948.45,1199.6861640050963,0
5520,22,1,17,0.85,54.0,45.9,1140.125,1093.493476584718,0
5520,23,1,16,0.8,55.0,44.0,1295.8,1038.242415953863,0
5520,24,0,10,0.5,25.0,12.5,2001.7777777777778,19.36348223962943,2
5520,25,0,10,0.5,25.0,12.5,2005.0,64.13852196613202,2
5520,26,0,10,0.5,25.0,12.5,1996.4444444444443,39.503516017916404,2
5520,28,1,4,0.2,53.0,10.6,3038.0,5217.843328426027,0
5520,28,2,8,0.4,74.25,29.7,2495.5714285714284,1906.39483993067,0
5520,29,1,5,0.25,53.0,13.25,2462.75,4862.871194058095,0
5520,29,2,11,0.55,70.27272727272727,38.65,1746.1,1435.0727778680002,0
5520,30,1,3,0.15,53.0,7.95,5433.5,7651.60247921963,0
5520,30,2,15,0.75,75.06666666666666,56.3,1244.4285714285713,1585.1720952087733,0
5520,31,1,6,0.3,54.0,16.2,3067.2,2807.132736441225,0
5520,31,2,9,0.45,74.44444444444444,33.5,1809.625,1723.8496733847098,0
5520,32,1,4,0.2,54.0,10.8,4938.666666666667,569.5931296402136,0
5520,32,2,11,0.55,74.72727272727273,41.1,1556.3,1596.8273440377538,0
5520,33,1,4,0.2,54.0,10.8,5069.0,530.4516943134407,0
5520,33,2,13,0.65,71.15384615384616,46.25,1567.75,1512.7768642166268,0
5520,34,1,17,0.85,54.0,45.9,916.5,988.658889607533,0
5520,34,2,11,0.55,70.27272727272727,38.65,1807.0,1827.2116583593825,0
5520,35,1,16,0.8,54.0,43.2,950.0,959.3733818041262,0
5520,35,2,9,0.45,74.44444444444444,33.5,2092.75,1175.7900383511142,0
5520,36,1,13,0.65,55.0,35.75,1417.25,779.5951309377311,0
5520,36,2,8,0.4,74.25,29.7,2545.714285714286,1578.522802526222,0
5520,37,1,6,0.3,55.0,16.5,3911.0,681.5001834189043,0
5520,37,2,12,0.6,58.5,35.1,1412.909090909091,893.252758691005,3
5520,38,1,7,0.35,63.0,22.05,2412.8333333333335,1885.8865731179772,0
5520,38,2,18,0.9,67.05555555555556,60.35,1058.1176470588234,1225.9466690252546,3
5520,39,1,15,0.75,61.0,45.75,1188.0,1064.383823193928,0
5520,39,2,15,0.75,62.0,46.5,1349.857142857143,1115.0984680316772,3
5520,41,1,2,0.1,61.0,6.1,10555.0,0.0,0
5520,41,2,8,0.4,93.625,37.45,2347.1428571428573,2587.285542067299,4
5520,42,1,1,0.05,61.0,3.05,0.0,0.0,0
5520,42,2,6,0.3,95.16666666666667,28.55,3450.0,4160.155946596233,4
5520,43,1,3,0.15,53.0,7.95,5058.5,7145.314023890062,0
5520,43,2,7,0.35,89.42857142857143,31.3,1979.0,2576.2622537311686,0
5520,44,2,7,0.35,92.42857142857143,32.35,3126.5,4565.23457228651,4
5520,45,1,4,0.2,53.25,10.65,4997.333333333333,662.2041477772042,0
5520,45,2,6,0.3,91.66666666666667,27.5,2019.8,2011.0721518632793,0
5520,46,2,6,0.3,100.33333333333333,30.1,1870.4,2831.7772334701754,4
5520,47,1,16,0.8,62.0,49.6,1164.0666666666666,958.2500021741021,0
5520,47,2,9,0.45,94.55555555555556,42.55,1788.625,1524.5534182179385,4
5520,48,1,11,0.55,54.0,29.7,1753.8,690.6230359449196,0
5520,48,2,5,0.25,89.6,22.4,2586.75,1277.2669715712009,0
5520,49,1,6,0.3,63.0,18.9,2926.4,2012.129295050395,0
5520,49,2,13,0.65,88.84615384615384,57.75,890.25,1443.570581138059,4
5520,50,1,19,0.95,61.89473684210526,58.8,551.8333333333334,802.6048218145714,0
5520,50,2,8,0.4,90.375,36.15,2327.4285714285716,2149.3136002875317,4
5520,51,1,35,1.75,62.42857142857143,109.25,517.5588235294117,753.9872272520139,0
5520,51,2,11,0.55,86.45454545454545,47.55,1639.7,1693.6060836766815,4
5520,52,1,10,0.5,58.0,29.0,1357.0,2602.9356503763206,0
5520,52,2,10,0.5,88.0,44.0,2106.777777777778,1735.9143684077405,4
5540,2,1,3,0.15,53.0,7.95,5023.5,7070.360705084288,0
5540,2,2,5,0.25,78.8,19.7,2765.5,2562.415071763355,0
5540,3,1,2,0.1,53.0,5.3,10742.0,0.0,0
5540,3,2,8,0.4,71.625,28.65,2771.1428571428573,2492.2102926633506,0
5540,4,1,2,0.1,53.0,5.3,10219.0,0.0,0
5540,4,2,9,0.45,72.11111111111111,32.45,1952.125,1399.4788251855966,0
5540,5,1,4,0.2,54.0,10.8,4729.0,517.3016528100408,0
5540,5,2,12,0.6,74.83333333333333,44.9,1564.1818181818182,1653.3444782126812,0
5540,6,1,5,0.25,54.0,13.5,3713.25,2556.9965943139878,0
5540,6,2,8,0.4,71.625,28.65,2323.714285714286,1598.721334304983,0
5540,7,1,6,0.3,54.0,16.2,3179.6,2904.1489803383024,0
5540,7,2,8,0.4,71.625,28.65,2176.285714285714,1142.07701349861,0
5540,8,1,38,1.9,58.0,110.2,494.7837837837838,658.0986558570386,1
5540,8,2,12,0.6,77.41666666666667,46.45,1550.4545454545455,1689.1270149776403,0
5540,9,1,9,0.45,54.0,24.3,2155.25,1032.4191770510936,0
5540,9,2,8,0.4,71.625,28.65,1774.5714285714287,2038.5682767686785,0
5540,10,1,11,0.55,55.0,30.25,1800.8,334.19016542481717,0
5540,10,2,11,0.55,70.27272727272727,38.65,1857.8,910.0693258086319,0
5540,11,1,16,0.8,61.0,48.8,837.9333333333333,749.2735021021235,1
5540,11,2,6,0.3,90.83333333333333,27.25,2540.6,937.8738188050672,0
5540,12,1,34,1.7,53.0,90.1,456.45454545454544,709.0444313876377,1
5540,12,2,7,0.35,85.0,29.75,2351.5,1844.3221790132004,0
5540,13,1,20,1.0,53.0,53.0,1017.7368421052631,625.2359414302255,1
5540,13,2,5,0.25,93.8,23.45,2805.75,1680.4863135414105,0
5540,15,1,2,0.1,53.0,5.3,9532.0,0.0,0
5540,16,1,2,0.1,53.0,5.3,11062.0,0.0,0
5540,17,1,3,0.15,53.0,7.95,5314.0,7433.106483832988,0
5540,18,1,6,0.3,54.0,16.2,2795.4,2573.0799249148868,0
5540,18,2,1,0.05,102.0,5.1,0.0,0.0,0
5540,19,1,6,0.3,54.0,16.2,2954.8,2705.3566677981667,0
5540,19,2,1,0.05,102.0,5.1,0.0,0.0,0
5540,20,1,4,0.2,54.0,10.8,4695.333333333333,835.9248371315052,0
5540,21,1,10,0.5,54.0,27.0,2022.3333333333333,959.1020540067673,0
5540,22,1,11,0.55,54.0,29.7,1820.3,794.8089987188396,0
5540,23,1,14,0.7,55.0,38.5,1369.6153846153845,1063.3266618229743,0
5540,23,2,1,0.05,102.0,5.1,0.0,0.0,0
5540,24,0,10,0.5,25.0,12.5,2000.7777777777778,22.77486431231686,2
5540,24,2,3,0.15,102.0,15.3,23.5,23.33452377915607,0
5540,25,0,10,0.5,25.0,12.5,1999.111111111111,24.183901900047307,2
5540,26,0,10,0.5,25.0,12.5,1998.4444444444443,18.000771588400802,2
5540,28,1,2,0.1,53.0,5.3,10732.0,0.0,0
5540,28,2,12,0.6,70.75,42.45,1476.6363636363637,1276.138650204379,0
5540,29,1,4,0.2,53.0,10.6,3122.3333333333335,5361.288029320317,0
5540,29,2,8,0.4,74.25,29.7,2262.8571428571427,1550.0147771953045,0
5540,30,1,2,0.1,53.0,5.3,10274.0,0.0,0
5540,30,2,9,0.45,74.44444444444444,33.5,1947.125,804.4159260872806,0
5540,31,1,5,0.25,54.0,13.5,3863.25,2574.665852105861,0
5540,31,2,14,0.7,75.0,52.5,1230.8461538461538,1830.1012197031546,0
5540,32,1,7,0.35,54.0,18.9,2652.3333333333335,2926.0046251957065,0
5540,32,2,10,0.5,76.7,38.35,2011.3333333333333,1785.8086403643588,0
5540,33,1,5,0.25,54.0,13.5,3747.75,2556.1145481635467,0
5540,33,2,9,0.45,74.44444444444444,33.5,1966.25,1252.132552316818,0
5540,34,1,24,1.2,54.0,64.8,783.304347826087,865.3311207951559,0
5540,34,2,10,0.5,79.5,39.75,1662.3333333333333,1370.0260034028552,0
5540,35,1,11,0.55,54.0,29.7,1835.2,875.0844784616194,0
5540,35,2,8,0.4,74.25,29.7,2466.4285714285716,1774.1207077632248,0
5540,36,1,12,0.6,55.0,33.0,1429.090909090909,1024.4678086250883,0
5540,36,2,11,0.55,70.27272727272727,38.65,1885.1,1905.6804821375488,0
5540,37,1,4,0.2,55.0,11.0,3898.3333333333335,273.3575192551566,0
5540,37,2,18,0.9,53.44444444444444,48.1,1094.6470588235295,650.4453225652859,3
5540,38,1,10,0.5,63.0,31.5,1832.4444444444443,2174.5620312554383,0
5540,38,2,16,0.8,56.75,45.4,1186.4666666666667,892.1434755421243,3
5540,39,1,17,0.85,60.294117647058826,51.25,1116.6875,1449.1430441816294,0
5540,39,2,15,0.75,55.46666666666667,41.6,1284.7857142857142,908.8536463861773,3
5540,41,1,1,0.05,61.0,3.05,0.0,0.0,0
5540,41,2,10,0.5,85.4,42.7,1590.2222222222222,1019.9924972490948,4
5540,42,1,2,0.1,61.0,6.1,10289.0,0.0,0
5540,42,2,11,0.55,86.9090909090909,47.8,1484.2,1447.6263176509176,4
5540,43,1,4,0.2,53.0,10.6,3338.6666666666665,5755.8983949799995,0
5540,43,2,9,0.45,94.55555555555556,42.55,1939.625,1619.0353333742555,0
5540,44,1,3,0.15,61.0,9.15,9879.0,5596.043066310337,0
5540,44,2,17,0.85,82.76470588235294,70.35,908.75,1107.763121490029,4
5540,45,1,5,0.25,54.0,13.5,3832.0,2646.8537297453117,0
5540,45,2,8,0.4,93.625,37.45,2241.0,2016.999338952131,0
5540,46,1,7,0.35,61.0,21.35,2375.0,2602.3799107739824,0
5540,46,2,9,0.45,88.77777777777777,39.95,2204.0,1478.253892749338,4
5540,47,1,14,0.7,62.57142857142857,43.8,1298.6923076923076,1103.4394247545101,0
5540,47,2,6,0.3,91.66666666666667,27.5,3017.8,2603.2734585517524,4
5540,48,1,10,0.5,54.0,27.0,2016.5555555555557,918.1303163373801,0
5540,48,2,9,0.45,88.77777777777777,39.95,2344.0,1673.3584706895804,0
5540,49,1,13,0.65,64.0,41.6,1626.9166666666667,2147.5396264026645,0
5540,49,2,16,0.8,88.0625,70.45,1219.7333333333333,2170.627936357412,4
5540,50,1,38,1.9,63.10526315789474,119.9,526.7837837837837,1025.3142102447082,0
5540,50,2,14,0.7,82.71428571428571,57.9,1358.4615384615386,1187.3694746079543,4
5540,51,1,35,1.75,62.285714285714285,109.0,498.61764705882354,809.5435307406223,0
5540,51,2,11,0.55,84.54545454545455,46.5,1229.0,1104.494353891308,4
5540,52,1,11,0.55,59.81818181818182,32.9,1043.5,1654.5237817705868,0
5540,52,2,12,0.6,83.83333333333333,50.3,1428.909090909091,1240.5946521362612,4
5560,2,1,3,0.15,53.0,7.95,4914.0,6926.81802850342,0
5560,2,2,13,0.65,67.92307692307692,44.15,1596.3333333333333,1878.6672903627157,0
5560,3,1,3,0.15,53.0,7.95,34.5,4.949747468305833,0
5560,3,2,19,0.95,75.26315789473684,71.5,906.2777777777778,1605.9192641619738,0
5560,4,1,8,0.4,58.625,23.45,1599.4285714285713,2965.8450654713824,1
5560,4,2,13,0.65,78.6923076923077,51.15,1521.4166666666667,1783.146935175069,0
5560,5,1,4,0.2,54.0,10.8,3440.0,2963.7774882740437,0
5560,5,2,6,0.3,74.83333333333333,22.45,3051.6,2485.8938633819425,0
5560,6,1,4,0.2,54.0,10.8,5221.333333333333,425.7961170951814,0
5560,6,2,9,0.45,72.11111111111111,32.45,1826.125,1592.5261547527025,0
5560,7,1,8,0.4,54.0,21.6,1911.7142857142858,2377.565751932406,0
5560,7,2,14,0.7,75.0,52.5,1265.923076923077,1657.4617371922675,0
5560,8,1,12,0.6,54.0,32.4,1495.0,1051.0396757496835,0
5560,8,2,13,0.65,69.53846153846153,45.2,1550.8333333333333,2537.585281444953,0
5560,9,1,13,0.65,54.0,35.1,1260.4166666666667,1169.3499715913135,0
5560,9,2,9,0.45,72.11111111111111,32.45,2220.75,1388.7740482680604,0
5560,10,1,9,0.45,55.0,24.75,1957.125,455.7090041118031,0
5560,10,2,10,0.5,72.5,36.25,1570.3333333333333,2361.187995480241,0
5560,11,1,3,0.15,61.0,9.15,4041.0,5703.523297050692,1
5560,11,2,8,0.4,83.875,33.55,2610.5714285714284,2680.6896411895486,0
5560,12,1,8,0.4,61.0,24.4,1169.5714285714287,2961.254737277362,1
5560,12,2,15,0.75,80.2,60.15,931.4285714285714,2092.6584386037157,0
5560,13,1,39,1.95,53.92307692307692,105.15,439.13157894736844,364.9009618359355,1
5560,13,2,10,0.5,82.3,41.15,2028.5555555555557,1797.9944459807928,0
5560,15,1,2,0.1,53.0,5.3,10406.0,0.0,0
5560,16,1,3,0.15,53.0,7.95,5312.5,7503.110055170456,0
5560,16,2,1,0.05,102.0,5.1,0.0,0.0,0
5560,17,1,2,0.1,53.0,5.3,10204.0,0.0,0
5560,18,1,4,0.2,54.0,10.8,4888.666666666667,410.25398637104456,0
5560,19,1,5,0.25,54.0,13.5,3605.25,2482.851502473181,0
5560,20,1,6,0.3,54.0,16.2,3064.0,2813.984985745304,0
5560,21,1,13,0.65,54.0,35.1,1549.0,1069.7796714532135,0
5560,21,2,1,0.05,102.0,5.1,0.0,0.0,0
5560,22,1,18,0.9,54.0,48.6,999.5882352941177,906.0104206646529,0
5560,22,2,1,0.05,102.0,5.1,0.0,0.0,0
5560,23,1,19,0.95,55.0,52.25,977.8888888888889,846.3637021634785,0
5560,24,0,5,0.25,25.0,6.25,2002.0,27.85677655436824,2
5560,24,1,6,0.3,54.0,16.2,1778.2,648.5597119772397,0
5560,25,0,5,0.25,25.0,6.25,2008.0,13.063945294843617,2
5560,25,1,5,0.25,54.0,13.5,2037.25,892.1425054328485,0
5560,26,0,5,0.25,25.0,6.25,2008.25,97.93322555020163,2
5560,26,1,4,0.2,54.0,10.8,2338.6666666666665,936.872100840522,0
5560,28,1,4,0.2,53.0,10.6,3287.3333333333335,5583.859447849071,0
5560,28,2,11,0.55,76.63636363636364,42.15,1594.5,1425.6015689291778,0
5560,29,1,2,0.1,53.0,5.3,10032.0,0.0,0
5560,29,2,9,0.45,74.44444444444444,33.5,2017.625,1463.1923940968452,0
5560,30,1,2,0.1,53.0,5.3,9453.0,0.0,0
5560,30,2,9,0.45,82.22222222222223,37.0,2288.0,1685.8960313647542,0
5560,31,1,5,0.25,54.0,13.5,3627.0,2469.310700040263,0
5560,31,2,8,0.4,74.25,29.7,2433.714285714286,807.1137289307942,0
5560,32,1,4,0.2,54.0,10.8,5070.333333333333,603.7568495125611,0
5560,32,2,8,0.4,74.25,29.7,2161.285714285714,1226.026469845535,0
5560,33,1,4,0.2,54.0,10.8,4177.0,99.03534722511958,0
5560,33,2,11,0.55,81.0909090909091,44.6,1871.1,1849.5796189044327,0
5560,34,1,15,0.75,54.0,40.5,1315.2857142857142,1104.6366913063407,0
5560,34,2,9,0.45,74.44444444444444,33.5,2148.0,994.4075048561759,0
5560,35,1,13,0.65,54.0,35.1,1481.75,800.7418293512131,0
5560,35,2,10,0.5,71.8,35.9,2107.777777777778,1924.3122653157009,0
5560,36,1,13,0.65,55.0,35.75,1495.4166666666667,979.5146718779879,0
5560,36,2,8,0.4,80.375,32.15,2032.4285714285713,1842.8272533567235,0
5560,37,1,7,0.35,55.0,19.25,2460.0,1963.4844537199679,0
5560,37,2,28,1.4,40.5,56.7,700.2592592592592,371.7398379545931,3
5560,38,1,7,0.35,63.0,22.05,2718.6666666666665,2091.570861019695,0
5560,38,2,22,1.1,49.59090909090909,54.55,886.5238095238095,478.01010648809705,3
5560,39,1,19,0.95,61.63157894736842,58.55,919.2777777777778,1065.5103061060934,0
5560,39,2,26,1.3,45.30769230769231,58.9,793.88,475.6499343004265,3
5560,41,1,1,0.05,61.0,3.05,0.0,0.0,0
5560,41,2,12,0.6,87.33333333333333,52.4,1614.3636363636363,1858.5301866113057,4
5560,42,2,6,0.3,83.5,25.05,2999.8,1498.6060856676113,4
5560,43,1,2,0.1,53.0,5.3,10930.0,0.0,0
5560,43,2,7,0.35,89.42857142857143,31.3,2204.5,2367.7908480269116,0
5560,44,2,11,0.55,82.0,45.1,1873.4,1329.7237975526264,4
5560,45,1,4,0.2,54.0,10.8,4395.666666666667,179.86198412486527,0
5560,45,2,10,0.5,93.2,46.6,1895.0,2734.599056534614,0
5560,46,1,3,0.15,61.333333333333336,9.2,5109.5,7068.946491521916,0
5560,46,2,13,0.65,94.84615384615384,61.65,1609.4166666666667,1899.3170283663612,4
5560,47,1,1,0.05,62.0,3.1,0.0,0.0,0
5560,47,2,8,0.4,81.625,32.65,1544.7142857142858,2075.4979092807034,4
