frame_number,timestamp_ms,frame_len,is_udp,is_rpl,is_ack,mac_src,mac_dst,mac_seq_number,mac_pan_id,mac_fcf,mac_frame_type,mac_security,mac_pending,mac_ack_req,mac_pan_id_comp,mac_dst_mode,mac_src_mode,mac_version,ip_src,ip_dst,udp_src_port,udp_dst_port,udp_len,payload_size,payload_hex,rpl_type,rpl_code,rpl_rank,rpl_version,rpl_instance_id,rpl_mop,rpl_dtsn,rpl_flags,rpl_dao_sequence,rpl_dodagid,label
166,8873,97,0,1,0,22,255,63,43981.0,55361,1,0,0,0,1,2,3,1,22,255,,,,,,155.0,1.0,339.0,240.0,30.0,16.0,240.0,0.0,,0,0
167,8905,52,1,0,0,14,25,70,43981.0,56417,1,0,0,1,1,3,3,1,14,25,9001.0,6001.0,19.0,11.0,69643d3132207365713d32,,,,,,,,,,0,0
168,8937,52,1,0,0,14,25,70,43981.0,56417,1,0,0,1,1,3,3,1,14,25,9001.0,6001.0,19.0,11.0,69643d3132207365713d32,,,,,,,,,,0,0
169,8968,52,1,0,0,14,25,70,43981.0,56417,1,0,0,1,1,3,3,1,14,25,9001.0,6001.0,19.0,11.0,69643d3132207365713d32,,,,,,,,,,0,0
170,8983,52,1,0,0,14,25,70,43981.0,56417,1,0,0,1,1,3,3,1,14,25,9001.0,6001.0,19.0,11.0,69643d3132207365713d32,,,,,,,,,,0,0
171,8986,5,0,0,1,0,0,70,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
172,9033,102,0,1,0,26,16,65,43981.0,56417,1,0,0,1,1,3,3,1,26,16,,,,,,155.0,1.0,334.0,240.0,30.0,16.0,240.0,0.0,,0,0
173,9037,5,0,0,1,0,0,65,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
174,9048,97,0,1,0,25,255,63,43981.0,55361,1,0,0,0,1,2,3,1,25,255,,,,,,155.0,1.0,343.0,240.0,30.0,16.0,240.0,0.0,,0,0
175,9175,51,1,0,0,20,14,60,43981.0,56417,1,0,0,1,1,3,3,1,20,14,6001.0,9001.0,18.0,10.0,69643d37207365713d30,,,,,,,,,,0,0
176,9177,5,0,0,1,0,0,60,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
177,9249,51,1,0,0,14,20,71,43981.0,56417,1,0,0,1,1,3,3,1,14,20,9001.0,6001.0,18.0,10.0,69643d37207365713d30,,,,,,,,,,0,0
178,9251,5,0,0,1,0,0,71,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
179,9596,51,1,0,0,15,14,62,43981.0,56417,1,0,0,1,1,3,3,1,15,14,6001.0,9001.0,18.0,10.0,69643d32207365713d30,,,,,,,,,,0,0
180,9598,5,0,0,1,0,0,62,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
181,9632,51,1,0,0,14,15,72,43981.0,56417,1,0,0,1,1,3,3,1,14,15,9001.0,6001.0,18.0,10.0,69643d32207365713d30,,,,,,,,,,0,0
182,9634,5,0,0,1,0,0,72,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
183,9637,102,0,1,0,20,14,61,43981.0,56417,1,0,0,1,1,3,3,1,20,14,,,,,,155.0,1.0,364.0,240.0,30.0,16.0,240.0,0.0,,0,0
184,9641,5,0,0,1,0,0,61,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
185,9668,102,0,1,0,20,14,61,43981.0,56417,1,0,0,1,1,3,3,1,20,14,,,,,,155.0,1.0,364.0,240.0,30.0,16.0,240.0,0.0,,0,0
186,9672,5,0,0,1,0,0,61,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
187,9684,51,1,0,0,17,14,61,43981.0,56417,1,0,0,1,1,3,3,1,17,14,6001.0,9001.0,18.0,10.0,69643d34207365713d30,,,,,,,,,,0,0
188,9686,5,0,0,1,0,0,61,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
189,9690,59,1,0,0,21,26,61,43981.0,56417,1,0,0,1,1,3,3,1,21,0,6001.0,9001.0,18.0,10.0,69643d38207365713d31,,,,,,,,,,0,0
190,9692,5,0,0,1,0,0,61,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
191,9712,60,1,0,0,26,14,66,43981.0,56417,1,0,0,1,1,3,3,1,0,14,6001.0,9001.0,18.0,10.0,69643d38207365713d31,,,,,,,,,,0,0
192,9715,5,0,0,1,0,0,66,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
193,9726,51,1,0,0,14,17,73,43981.0,56417,1,0,0,1,1,3,3,1,14,17,9001.0,6001.0,18.0,10.0,69643d34207365713d30,,,,,,,,,,0,0
194,9728,5,0,0,1,0,0,73,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
195,9731,51,1,0,0,14,17,73,43981.0,56417,1,0,0,1,1,3,3,1,14,17,9001.0,6001.0,18.0,10.0,69643d34207365713d30,,,,,,,,,,0,0
196,9733,5,0,0,1,0,0,73,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
197,9772,51,1,0,0,14,17,73,43981.0,56417,1,0,0,1,1,3,3,1,14,17,9001.0,6001.0,18.0,10.0,69643d34207365713d30,,,,,,,,,,0,0
198,9775,5,0,0,1,0,0,73,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
199,9812,51,1,0,0,14,17,73,43981.0,56417,1,0,0,1,1,3,3,1,14,17,9001.0,6001.0,18.0,10.0,69643d34207365713d30,,,,,,,,,,0,0
200,9814,5,0,0,1,0,0,73,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
201,9851,51,1,0,0,14,17,73,43981.0,56417,1,0,0,1,1,3,3,1,14,17,9001.0,6001.0,18.0,10.0,69643d34207365713d30,,,,,,,,,,0,0
202,9853,5,0,0,1,0,0,73,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
203,9882,51,1,0,0,14,17,73,43981.0,56417,1,0,0,1,1,3,3,1,14,17,9001.0,6001.0,18.0,10.0,69643d34207365713d30,,,,,,,,,,0,0
204,9884,5,0,0,1,0,0,73,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
205,9905,51,1,0,0,14,17,73,43981.0,56417,1,0,0,1,1,3,3,1,14,17,9001.0,6001.0,18.0,10.0,69643d34207365713d30,,,,,,,,,,0,0
206,9907,5,0,0,1,0,0,73,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
207,9923,51,1,0,0,16,14,62,43981.0,56417,1,0,0,1,1,3,3,1,16,14,6001.0,9001.0,18.0,10.0,69643d33207365713d30,,,,,,,,,,0,0
208,9946,51,1,0,0,16,14,62,43981.0,56417,1,0,0,1,1,3,3,1,16,14,6001.0,9001.0,18.0,10.0,69643d33207365713d30,,,,,,,,,,0,0
209,9952,51,1,0,0,14,17,73,43981.0,56417,1,0,0,1,1,3,3,1,14,17,9001.0,6001.0,18.0,10.0,69643d34207365713d30,,,,,,,,,,0,0
210,9954,5,0,0,1,0,0,73,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
211,9961,59,1,0,0,14,26,74,43981.0,56417,1,0,0,1,1,3,3,1,14,0,9001.0,6001.0,18.0,10.0,69643d38207365713d31,,,,,,,,,,0,0
212,9963,5,0,0,1,0,0,74,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
213,9978,60,1,0,0,26,21,67,43981.0,56417,1,0,0,1,1,3,3,1,0,21,9001.0,6001.0,18.0,10.0,69643d38207365713d31,,,,,,,,,,0,0
214,9980,5,0,0,1,0,0,67,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
215,9993,51,1,0,0,16,14,62,43981.0,56417,1,0,0,1,1,3,3,1,16,14,6001.0,9001.0,18.0,10.0,69643d33207365713d30,,,,,,,,,,0,0
216,9995,5,0,0,1,0,0,62,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
217,10069,51,1,0,0,14,16,75,43981.0,56417,1,0,0,1,1,3,3,1,14,16,9001.0,6001.0,18.0,10.0,69643d33207365713d30,,,,,,,,,,0,0
218,10071,5,0,0,1,0,0,75,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
219,10192,51,1,0,0,18,14,62,43981.0,56417,1,0,0,1,1,3,3,1,18,14,6001.0,9001.0,18.0,10.0,69643d35207365713d31,,,,,,,,,,0,0
220,10194,5,0,0,1,0,0,62,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
221,10214,52,1,0,0,24,14,62,43981.0,56417,1,0,0,1,1,3,3,1,24,14,6001.0,9001.0,19.0,11.0,69643d3131207365713d32,,,,,,,,,,0,0
222,10216,5,0,0,1,0,0,62,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
223,10228,52,1,0,0,26,14,68,43981.0,56417,1,0,0,1,1,3,3,1,26,14,6001.0,9001.0,19.0,11.0,69643d3133207365713d32,,,,,,,,,,0,0
224,10230,5,0,0,1,0,0,68,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
225,10296,52,1,0,0,14,24,77,43981.0,56417,1,0,0,1,1,3,3,1,14,24,9001.0,6001.0,19.0,11.0,69643d3131207365713d32,,,,,,,,,,0,0
226,10298,5,0,0,1,0,0,77,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
227,10327,51,1,0,0,14,18,76,43981.0,56417,1,0,0,1,1,3,3,1,14,18,9001.0,6001.0,18.0,10.0,69643d35207365713d31,,,,,,,,,,0,0
228,10329,5,0,0,1,0,0,76,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
229,10352,51,1,0,0,19,14,62,43981.0,56417,1,0,0,1,1,3,3,1,19,14,6001.0,9001.0,18.0,10.0,69643d36207365713d30,,,,,,,,,,0,0
230,10354,5,0,0,1,0,0,62,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
231,10397,51,1,0,0,14,19,79,43981.0,56417,1,0,0,1,1,3,3,1,14,19,9001.0,6001.0,18.0,10.0,69643d36207365713d30,,,,,,,,,,0,0
232,10400,5,0,0,1,0,0,79,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
233,10693,97,0,1,0,17,255,62,43981.0,55361,1,0,0,0,1,2,3,1,17,255,,,,,,155.0,1.0,355.0,240.0,30.0,16.0,240.0,0.0,,0,0
234,10854,52,1,0,0,23,14,64,43981.0,56417,1,0,0,1,1,3,3,1,23,14,6001.0,9001.0,19.0,11.0,69643d3130207365713d32,,,,,,,,,,0,0
235,10856,5,0,0,1,0,0,64,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
236,10876,52,1,0,0,25,14,64,43981.0,56417,1,0,0,1,1,3,3,1,25,14,6001.0,9001.0,19.0,11.0,69643d3132207365713d33,,,,,,,,,,0,0
237,10878,5,0,0,1,0,0,64,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
238,10912,52,1,0,0,14,23,80,43981.0,56417,1,0,0,1,1,3,3,1,14,23,9001.0,6001.0,19.0,11.0,69643d3130207365713d32,,,,,,,,,,0,0
239,10914,5,0,0,1,0,0,80,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
240,10919,52,1,0,0,14,25,81,43981.0,56417,1,0,0,1,1,3,3,1,14,25,9001.0,6001.0,19.0,11.0,69643d3132207365713d33,,,,,,,,,,0,0
241,10921,5,0,0,1,0,0,81,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
242,10951,51,1,0,0,22,14,64,43981.0,56417,1,0,0,1,1,3,3,1,22,14,6001.0,9001.0,18.0,10.0,69643d39207365713d32,,,,,,,,,,0,0
243,10990,51,1,0,0,22,14,64,43981.0,56417,1,0,0,1,1,3,3,1,22,14,6001.0,9001.0,18.0,10.0,69643d39207365713d32,,,,,,,,,,0,0
244,10992,5,0,0,1,0,0,64,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
245,11062,51,1,0,0,14,22,82,43981.0,56417,1,0,0,1,1,3,3,1,14,22,9001.0,6001.0,18.0,10.0,69643d39207365713d32,,,,,,,,,,0,0
246,11101,51,1,0,0,14,22,82,43981.0,56417,1,0,0,1,1,3,3,1,14,22,9001.0,6001.0,18.0,10.0,69643d39207365713d32,,,,,,,,,,0,0
247,11103,5,0,0,1,0,0,82,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
248,11252,97,0,1,0,26,255,69,43981.0,55361,1,0,0,0,1,2,3,1,26,255,,,,,,155.0,1.0,319.0,240.0,30.0,16.0,240.0,0.0,,0,0
249,11394,97,0,1,0,20,255,62,43981.0,55361,1,0,0,0,1,2,3,1,20,255,,,,,,155.0,1.0,341.0,240.0,30.0,16.0,240.0,0.0,,0,0
250,11464,59,1,0,0,21,26,62,43981.0,56417,1,0,0,1,1,3,3,1,21,0,6001.0,9001.0,18.0,10.0,69643d38207365713d32,,,,,,,,,,0,0
251,11466,5,0,0,1,0,0,62,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
252,11501,60,1,0,0,26,14,70,43981.0,56417,1,0,0,1,1,3,3,1,0,14,6001.0,9001.0,18.0,10.0,69643d38207365713d32,,,,,,,,,,0,0
253,11504,5,0,0,1,0,0,70,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
254,11554,59,1,0,0,14,26,83,43981.0,56417,1,0,0,1,1,3,3,1,14,0,9001.0,6001.0,18.0,10.0,69643d38207365713d32,,,,,,,,,,0,0
255,11556,5,0,0,1,0,0,83,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
256,11595,60,1,0,0,26,21,71,43981.0,56417,1,0,0,1,1,3,3,1,0,21,9001.0,6001.0,18.0,10.0,69643d38207365713d32,,,,,,,,,,0,0
257,11597,5,0,0,1,0,0,71,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
258,11620,52,1,0,0,24,14,63,43981.0,56417,1,0,0,1,1,3,3,1,24,14,6001.0,9001.0,19.0,11.0,69643d3131207365713d33,,,,,,,,,,0,0
259,11622,5,0,0,1,0,0,63,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
260,11679,52,1,0,0,14,24,84,43981.0,56417,1,0,0,1,1,3,3,1,14,24,9001.0,6001.0,19.0,11.0,69643d3131207365713d33,,,,,,,,,,0,0
261,11681,5,0,0,1,0,0,84,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
262,11932,97,0,1,0,15,255,63,43981.0,55361,1,0,0,0,1,2,3,1,15,255,,,,,,155.0,1.0,324.0,240.0,30.0,16.0,240.0,0.0,,0,0
263,11976,97,0,1,0,24,255,64,43981.0,55361,1,0,0,0,1,2,3,1,24,255,,,,,,155.0,1.0,569.0,240.0,30.0,16.0,240.0,0.0,,0,0
264,12353,52,1,0,0,26,14,72,43981.0,56417,1,0,0,1,1,3,3,1,26,14,6001.0,9001.0,19.0,11.0,69643d3133207365713d33,,,,,,,,,,0,0
265,12355,5,0,0,1,0,0,72,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
266,12421,52,1,0,0,14,26,85,43981.0,56417,1,0,0,1,1,3,3,1,14,26,9001.0,6001.0,19.0,11.0,69643d3133207365713d33,,,,,,,,,,0,0
267,12423,5,0,0,1,0,0,85,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
268,12643,59,1,0,0,21,26,63,43981.0,56417,1,0,0,1,1,3,3,1,21,0,6001.0,9001.0,18.0,10.0,69643d38207365713d33,,,,,,,,,,0,0
269,12659,59,1,0,0,21,26,63,43981.0,56417,1,0,0,1,1,3,3,1,21,0,6001.0,9001.0,18.0,10.0,69643d38207365713d33,,,,,,,,,,0,0
270,12661,5,0,0,1,0,0,63,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
271,12712,60,1,0,0,26,14,73,43981.0,56417,1,0,0,1,1,3,3,1,0,14,6001.0,9001.0,18.0,10.0,69643d38207365713d33,,,,,,,,,,0,0
272,12715,5,0,0,1,0,0,73,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
273,12765,59,1,0,0,14,26,86,43981.0,56417,1,0,0,1,1,3,3,1,14,0,9001.0,6001.0,18.0,10.0,69643d38207365713d33,,,,,,,,,,0,0
274,12767,5,0,0,1,0,0,86,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
275,12783,60,1,0,0,26,21,74,43981.0,56417,1,0,0,1,1,3,3,1,0,21,9001.0,6001.0,18.0,10.0,69643d38207365713d33,,,,,,,,,,0,0
276,12785,5,0,0,1,0,0,74,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
277,12821,52,1,0,0,25,14,65,43981.0,56417,1,0,0,1,1,3,3,1,25,14,6001.0,9001.0,19.0,11.0,69643d3132207365713d34,,,,,,,,,,0,0
278,12823,5,0,0,1,0,0,65,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
279,12866,52,1,0,0,14,25,87,43981.0,56417,1,0,0,1,1,3,3,1,14,25,9001.0,6001.0,19.0,11.0,69643d3132207365713d34,,,,,,,,,,0,0
280,12868,5,0,0,1,0,0,87,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
281,12888,51,1,0,0,22,14,65,43981.0,56417,1,0,0,1,1,3,3,1,22,14,6001.0,9001.0,18.0,10.0,69643d39207365713d33,,,,,,,,,,0,0
282,12890,5,0,0,1,0,0,65,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
283,12960,51,1,0,0,14,22,88,43981.0,56417,1,0,0,1,1,3,3,1,14,22,9001.0,6001.0,18.0,10.0,69643d39207365713d33,,,,,,,,,,0,0
284,12968,51,1,0,0,14,22,88,43981.0,56417,1,0,0,1,1,3,3,1,14,22,9001.0,6001.0,18.0,10.0,69643d39207365713d33,,,,,,,,,,0,0
285,12991,51,1,0,0,14,22,88,43981.0,56417,1,0,0,1,1,3,3,1,14,22,9001.0,6001.0,18.0,10.0,69643d39207365713d33,,,,,,,,,,0,0
286,12993,5,0,0,1,0,0,88,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
287,13136,52,1,0,0,24,14,65,43981.0,56417,1,0,0,1,1,3,3,1,24,14,6001.0,9001.0,19.0,11.0,69643d3131207365713d34,,,,,,,,,,0,0
288,13138,5,0,0,1,0,0,65,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
289,13202,52,1,0,0,14,24,89,43981.0,56417,1,0,0,1,1,3,3,1,14,24,9001.0,6001.0,19.0,11.0,69643d3131207365713d34,,,,,,,,,,0,0
290,13204,5,0,0,1,0,0,89,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
291,13549,52,1,0,0,23,14,65,43981.0,56417,1,0,0,1,1,3,3,1,23,14,6001.0,9001.0,19.0,11.0,69643d3130207365713d33,,,,,,,,,,0,0
292,13557,52,1,0,0,23,14,65,43981.0,56417,1,0,0,1,1,3,3,1,23,14,6001.0,9001.0,19.0,11.0,69643d3130207365713d33,,,,,,,,,,0,0
293,13559,5,0,0,1,0,0,65,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
294,13587,52,1,0,0,14,23,90,43981.0,56417,1,0,0,1,1,3,3,1,14,23,9001.0,6001.0,19.0,11.0,69643d3130207365713d33,,,,,,,,,,0,0
295,13601,52,1,0,0,14,23,90,43981.0,56417,1,0,0,1,1,3,3,1,14,23,9001.0,6001.0,19.0,11.0,69643d3130207365713d33,,,,,,,,,,0,0
296,13603,5,0,0,1,0,0,90,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
297,14209,51,1,0,0,22,14,66,43981.0,56417,1,0,0,1,1,3,3,1,22,14,6001.0,9001.0,18.0,10.0,69643d39207365713d34,,,,,,,,,,0,0
298,14211,5,0,0,1,0,0,66,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
299,14265,51,1,0,0,14,22,91,43981.0,56417,1,0,0,1,1,3,3,1,14,22,9001.0,6001.0,18.0,10.0,69643d39207365713d34,,,,,,,,,,0,0
300,14267,5,0,0,1,0,0,91,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
301,14276,97,0,1,0,21,255,64,43981.0,55361,1,0,0,0,1,2,3,1,21,255,,,,,,155.0,1.0,544.0,240.0,30.0,16.0,240.0,0.0,,0,0
302,14324,51,1,0,0,20,14,63,43981.0,56417,1,0,0,1,1,3,3,1,20,14,6001.0,9001.0,18.0,10.0,69643d37207365713d31,,,,,,,,,,0,0
303,14326,5,0,0,1,0,0,63,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
304,14358,51,1,0,0,14,20,92,43981.0,56417,1,0,0,1,1,3,3,1,14,20,9001.0,6001.0,18.0,10.0,69643d37207365713d31,,,,,,,,,,0,0
305,14390,51,1,0,0,14,20,92,43981.0,56417,1,0,0,1,1,3,3,1,14,20,9001.0,6001.0,18.0,10.0,69643d37207365713d31,,,,,,,,,,0,0
306,14392,5,0,0,1,0,0,92,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
307,14712,52,1,0,0,26,14,75,43981.0,56417,1,0,0,1,1,3,3,1,26,14,6001.0,9001.0,19.0,11.0,69643d3133207365713d34,,,,,,,,,,0,0
308,14714,5,0,0,1,0,0,75,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
309,14765,52,1,0,0,14,26,93,43981.0,56417,1,0,0,1,1,3,3,1,14,26,9001.0,6001.0,19.0,11.0,69643d3133207365713d34,,,,,,,,,,0,0
310,14767,5,0,0,1,0,0,93,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
311,15087,51,1,0,0,19,14,63,43981.0,56417,1,0,0,1,1,3,3,1,19,14,6001.0,9001.0,18.0,10.0,69643d36207365713d31,,,,,,,,,,0,0
312,15089,5,0,0,1,0,0,63,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
313,15120,59,1,0,0,21,26,65,43981.0,56417,1,0,0,1,1,3,3,1,21,0,6001.0,9001.0,18.0,10.0,69643d38207365713d34,,,,,,,,,,0,0
314,15132,51,1,0,0,14,19,94,43981.0,56417,1,0,0,1,1,3,3,1,14,19,9001.0,6001.0,18.0,10.0,69643d36207365713d31,,,,,,,,,,0,0
315,15134,5,0,0,1,0,0,94,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
316,15159,59,1,0,0,21,26,65,43981.0,56417,1,0,0,1,1,3,3,1,21,0,6001.0,9001.0,18.0,10.0,69643d38207365713d34,,,,,,,,,,0,0
317,15161,5,0,0,1,0,0,65,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
318,15169,60,1,0,0,26,14,76,43981.0,56417,1,0,0,1,1,3,3,1,0,14,6001.0,9001.0,18.0,10.0,69643d38207365713d34,,,,,,,,,,0,0
319,15172,5,0,0,1,0,0,76,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
320,15175,59,1,0,0,21,26,65,43981.0,56417,1,0,0,1,1,3,3,1,21,0,6001.0,9001.0,18.0,10.0,69643d38207365713d34,,,,,,,,,,0,0
321,15177,5,0,0,1,0,0,65,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
322,15222,52,1,0,0,24,14,66,43981.0,56417,1,0,0,1,1,3,3,1,24,14,6001.0,9001.0,19.0,11.0,69643d3131207365713d35,,,,,,,,,,0,0
323,15224,5,0,0,1,0,0,66,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
324,15243,52,1,0,0,25,14,66,43981.0,56417,1,0,0,1,1,3,3,1,25,14,6001.0,9001.0,19.0,11.0,69643d3132207365713d35,,,,,,,,,,0,0
325,15245,5,0,0,1,0,0,66,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
326,15281,52,1,0,0,14,24,96,43981.0,56417,1,0,0,1,1,3,3,1,14,24,9001.0,6001.0,19.0,11.0,69643d3131207365713d35,,,,,,,,,,0,0
327,15283,5,0,0,1,0,0,96,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
328,15287,59,1,0,0,14,26,95,43981.0,56417,1,0,0,1,1,3,3,1,14,0,9001.0,6001.0,18.0,10.0,69643d38207365713d34,,,,,,,,,,0,0
329,15290,5,0,0,1,0,0,95,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
330,15314,60,1,0,0,26,21,77,43981.0,56417,1,0,0,1,1,3,3,1,0,21,9001.0,6001.0,18.0,10.0,69643d38207365713d34,,,,,,,,,,0,0
331,15316,5,0,0,1,0,0,77,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
332,15709,51,1,0,0,22,14,67,43981.0,56417,1,0,0,1,1,3,3,1,22,14,6001.0,9001.0,18.0,10.0,69643d39207365713d35,,,,,,,,,,0,0
333,15711,5,0,0,1,0,0,67,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
334,15757,51,1,0,0,14,22,98,43981.0,56417,1,0,0,1,1,3,3,1,14,22,9001.0,6001.0,18.0,10.0,69643d39207365713d35,,,,,,,,,,0,0
335,15759,5,0,0,1,0,0,98,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
336,15910,51,1,0,0,18,14,63,43981.0,56417,1,0,0,1,1,3,3,1,18,14,6001.0,9001.0,18.0,10.0,69643d35207365713d32,,,,,,,,,,0,0
337,15913,5,0,0,1,0,0,63,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
338,15940,52,1,0,0,23,14,66,43981.0,56417,1,0,0,1,1,3,3,1,23,14,6001.0,9001.0,19.0,11.0,69643d3130207365713d34,,,,,,,,,,0,0
339,15942,5,0,0,1,0,0,66,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
340,15970,51,1,0,0,14,18,99,43981.0,56417,1,0,0,1,1,3,3,1,14,18,9001.0,6001.0,18.0,10.0,69643d35207365713d32,,,,,,,,,,0,0
341,15972,5,0,0,1,0,0,99,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
342,16015,52,1,0,0,14,23,100,43981.0,56417,1,0,0,1,1,3,3,1,14,23,9001.0,6001.0,19.0,11.0,69643d3130207365713d34,,,,,,,,,,0,0
343,16017,5,0,0,1,0,0,100,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
344,17057,59,1,0,0,21,26,66,43981.0,56417,1,0,0,1,1,3,3,1,21,0,6001.0,9001.0,18.0,10.0,69643d38207365713d35,,,,,,,,,,0,0
345,17060,5,0,0,1,0,0,66,,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0
